"insee","id_sdis","id_gestion","ref_terr","type_pei","diam_pei","diam_cana","date_mes","situation","press_stat","press_dyn","debit","date_ct","deci","prec","x","y","lon","lat"
"74010","79875","GRAND ANNECY","296","PI",100,"100","1977-01-01","RUE DU PRE FAUCON",9.6,8.6,60,"2023-03-28","OUI","01",945141.93,6541301.58,6.16416,45.9272
"74010","79360","GRAND ANNECY","296BIS","PI",100,"125","2009-12-14","AVENUE DU PRE DE CHALLES",9.7,9,60,"2023-03-28","OUI","01",945147.59,6541227.04,6.16419,45.92653
"74010","64355","GRAND ANNECY","297","PI",100,"100","1977-01-01","RUE DU PRE FAUCON",10.1,9.3,60,"2023-03-28","OUI","05",945038.8,6541425.23,6.16289,45.92835
"74010","65179","GRAND ANNECY","298","PI",100,"100","1984-01-01","RUE DU PRE FAUCON",10.2,9.6,60,"2023-03-28","OUI","01",945068.04,6541590.69,6.16336,45.92983
"74010","65180","GRAND ANNECY","299","PI",100,"100","1984-01-01","RUE DU PRE FAUCON",10.2,9.6,60,"2023-03-28","OUI","05",945226.57,6541751.89,6.16548,45.93122
"74010","64371","GRAND ANNECY","300","PI",100,"100","1980-01-01","RUE DU PRE PAILLARD",9.8,8.9,60,"2023-03-28","OUI","01",945370.88,6541802.94,6.16737,45.93163
"74010","64370","GRAND ANNECY","301","PI",100,"100","1977-01-01","RUE DU PRE PAILLARD",10,8.9,60,"2023-03-28","OUI","05",945269.89,6541528.27,6.16593,45.92919
"74010","","GRAND ANNECY","301BIS","PI",NULL,"100","2024-06-15",NULL,10.2,9,60,"2024-06-15","OUI","01",945146.73,6541498.31,6.16432,45.92897
"74010","74922","GRAND ANNECY","302","PI",100,"100","1973-01-01","AVENUE DU PRE FELIN",10,8,60,"2023-03-28","OUI","01",945343.37,6541333.56,6.16677,45.92741
"74010","64220","GRAND ANNECY","302BIS","PI",100,"100","1978-01-01","RUE DU BULLOZ",9.2,8.2,60,"2023-03-28","OUI","05",945561.91,6541140.16,6.16949,45.9256
"74010","64216","GRAND ANNECY","303","PI",100,"100",NULL,"AVENUE DU PRE FELIN",10.8,10.1,60,"2023-03-28","OUI","05",945364.79,6541192.54,6.16698,45.92614
"74010","64215","GRAND ANNECY","304","PI",100,"100",NULL,"AVENUE DU PRE FELIN",9.4,9.1,60,"2023-03-28","OUI","05",945270.96,6540990.53,6.16566,45.92435
"74010","64511","GRAND ANNECY","305","PI",100,"100","1973-01-01","LACHAT (RUE DU)",12.5,11.9,60,"2023-03-07","OUI","01",944032.64,6541153.68,6.14978,45.92627
"74010","64512","GRAND ANNECY","306","PI",100,"100",NULL,"RUE DE L ARC EN CIEL",7,5.4,60,"2023-03-29","OUI","05",944051.13,6541032.5,6.14996,45.92517
"74010","64515","GRAND ANNECY","307","PI",100,"100",NULL,"RUE DE L ARC EN CIEL",6,5.3,60,"2023-01-31","OUI","05",944129.71,6540919.22,6.15091,45.92412
"74010","64513","GRAND ANNECY","308","PI",100,"100","1987-01-01","CLOS DES TROLLES",5.8,4.9,60,"2023-03-29","OUI","05",944094.12,6540805.69,6.15039,45.92311
"74010","64517","GRAND ANNECY","308BIS","PI",100,NULL,"1981-01-01","PONCHY (ALLEE DU)",5.8,5.1,60,"2023-03-29","OUI","05",944154.63,6541011.35,6.15128,45.92494
"74010","64516","GRAND ANNECY","308TER","PI",100,"100","1988-01-01","CLOS DES CAMPANULES",7.1,4.2,60,"2023-03-29","OUI","05",943954.87,6540825.93,6.14861,45.92335
"74010","64519","GRAND ANNECY","309","PI",100,"100",NULL,"RUE DE L ARC EN CIEL",6,4.8,60,"2019-09-19","OUI","05",944178.29,6540760.16,6.15146,45.92267
"74010","64652","GRAND ANNECY","310","PI",100,"100","1974-01-01","CHEMIN DES CHAPELAINES",6.9,5.5,60,"2023-01-31","OUI","05",944325.92,6540693.26,6.15332,45.92202
"74010","64653","GRAND ANNECY","311","PI",100,"100","1979-01-01","RUE DE L ARC EN CIEL",7.1,5.8,60,"2023-01-31","OUI","05",944426.22,6540464.84,6.1545,45.91993
"74010","64654","GRAND ANNECY","312","PI",100,"100","1974-01-01","CHEMIN DU BRAY",10.9,7,60,"2023-01-31","OUI","05",944412.08,6540319.3,6.15424,45.91862
"74010","79138","GRAND ANNECY","313","PI",100,"100","2016-01-01","CHEMIN DU BRAY",10.2,9.9,60,"2023-01-31","OUI","01",944285.95,6540361.4,6.15264,45.91905
"74010","65337","GRAND ANNECY","313BIS","PI",100,"100",NULL,"CHEMIN DU BRAY",11.8,9.4,60,"2023-01-31","OUI","05",944201.32,6540318.46,6.15152,45.91869
"74010","6281618","GRAND ANNECY","314","PI",100,"125","2018-09-01","ALLEE DU GRAND MONTOIR",3.6,2,60,"2023-01-29","OUI","01",943677.53,6541100.75,6.14517,45.92592
"74010","79876","GRAND ANNECY","315","PI",100,"100",NULL,"RUE DU PRE DE LA SALLE",6.5,3.7,60,"2023-03-31","OUI","05",943910.58,6540316.35,6.14778,45.91878
"74010","64509","GRAND ANNECY","316","PI",100,"100","2019-10-29","ALLEE DES CHAPELAINES",9.3,7.6,60,"2023-03-31","OUI","01",944012.14,6540390.78,6.14912,45.91941
"74010","64510","GRAND ANNECY","317","PI",100,"100","1973-01-01","ALLEE DES SAINFOINS",8.5,6.9,60,"2023-03-31","OUI","01",943962.62,6540563.4,6.14857,45.92098
"74010","64514","GRAND ANNECY","318","PI",100,"100","1983-01-01","ALLEE DES COQUELICOTS",7,5.4,60,"2023-03-31","OUI","05",944076.46,6540601.6,6.15006,45.92128
"74010","82686","GRAND ANNECY","319","PI",100,"100",NULL,"CHEMIN DES CHAPELAINES",5,3.5,60,"2023-03-31","OUI","05",944609.93,6540770.17,6.15703,45.92261
"74010","64659","GRAND ANNECY","320","PI",100,"100","2005-08-16","CHEMIN DES CHAPELAINES",4.6,3.5,60,"2023-03-30","OUI","01",944755.1,6540762.37,6.15889,45.92249
"74010","79139","GRAND ANNECY","321","PI",100,"100","1973-01-01","AVENUE GENERAL DE GAULLE",5.6,4.5,60,"2023-03-30","OUI","05",943751.78,6540991.64,6.14608,45.92491
"74010","80114","GRAND ANNECY","322","PI",100,"100","1985-01-01","ROUTE DE PROVINS",9.2,8.4,60,"2023-03-30","OUI","05",943812.19,6541287.57,6.14701,45.92755
"74010","78646","GRAND ANNECY","322BIS","PI",100,"110","2005-12-07","ROUTE DE PROVINS",9.3,7.7,60,"2023-03-30","OUI","05",943833.39,6541522.7,6.1474,45.92966
"74010","80246","GRAND ANNECY","323","PI",100,"100","1980-01-01","ROUTE DE PROVINS",10.8,8,60,"2023-03-30","OUI","01",943898.95,6541821.44,6.1484,45.93232
"74010","65177","GRAND ANNECY","324","PI",100,"100","2020-02-18","ROUTE DE PROVINS",12.2,8,60,"2023-03-30","OUI","01",944188.24,6541906.06,6.15217,45.93298
"74010","65178","GRAND ANNECY","325","PI",100,NULL,"1974-01-01","ROUTE DE PROVINS",13.7,9.7,60,"2023-03-30","OUI","01",944321.75,6541989.07,6.15394,45.93368
"74010","79843","GRAND ANNECY","325BIS","PI",100,NULL,"2009-09-11","IMPASSE DES PRAIRIES",10.1,9.7,60,"2023-03-29","OUI","01",945327.1,6542227.52,6.16703,45.93546
"74010","64508","GRAND ANNECY","326","PI",100,"100","1976-01-01","CHEMIN DE SAINTE ANNE",9.6,8.3,60,"2023-03-29","OUI","05",943872.39,6540499.96,6.14738,45.92044
"74010","64424","GRAND ANNECY","327","PI",100,"100","1976-01-01","CHEMIN DE SAINTE ANNE",9.1,8,60,"2023-03-29","OUI","05",943774.11,6540379.18,6.14605,45.91939
"74010","64420","GRAND ANNECY","328","PI",100,"100","1972-01-01","RUE DE LA COUR",8.2,6.9,60,"2023-02-01","OUI","01",943605.44,6540524.83,6.14395,45.92076
"74010","80867","GRAND ANNECY","329","PI",100,"100","1986-01-01","RUE DE LA COUR",7.9,6.4,60,"2019-09-30","OUI","05",943503.17,6540552.53,6.14264,45.92105
"74010","79930","GRAND ANNECY","330","PI",100,"100","1972-01-01","RUE DE LA COUR",8.2,6.7,60,"2023-02-01","OUI","01",943357.49,6540510.5,6.14074,45.92072
"74010","64419","GRAND ANNECY","331","PI",100,"100","1975-01-01","RUE DE LA COUR",7.8,6.5,60,"2023-02-01","OUI","05",943582.93,6540671.87,6.14373,45.92209
"74010","64423","GRAND ANNECY","332","PI",100,"100","1972-01-01","RUE DE LA COUR",7.5,5.3,60,"2023-02-01","OUI","05",943773.82,6540851.41,6.14629,45.92364
"74010","79140","GRAND ANNECY","333","PI",100,"100","1980-01-01","LACHAT (CHEMIN DU)",8.3,6,60,"2023-02-01","OUI","05",943784.71,6540721.03,6.14636,45.92246
"74010","64425","GRAND ANNECY","333BIS","PI",100,"100","1980-01-01","AVENUE GENERAL DE GAULLE",12.2,10.8,60,"2023-02-01","OUI","05",943868.5,6541053.62,6.14761,45.92543
"74010","79931","GRAND ANNECY","334","PI",100,"100","2005-12-01","AVENUE GENERAL DE GAULLE",6.1,4.9,60,"2023-03-29","OUI","05",943612.1,6540920.2,6.14424,45.92432
"74010","81906","GRAND ANNECY","335","PI",100,"100",NULL,"CHEMIN DES BOSSONS",6.7,5.7,60,"2023-02-21","OUI","05",943401.08,6540822.07,6.14147,45.92351
"74010","6281617","GRAND ANNECY","335BIS","PI",100,"125","2016-05-09","RUE GUYNEMER",6.7,5,60,"2023-02-21","OUI","01",943353.88,6540759.33,6.14083,45.92296
"74010","80117","GRAND ANNECY","336","PI",100,"100",NULL,"CHEMIN DES BOSSONS",6.6,5.3,60,"2023-02-21","OUI","05",943346.23,6540947.53,6.14082,45.92466
"74010","64444","GRAND ANNECY","337","PI",100,"100","1983-01-01","RUE JEAN BAUD",6.7,5.2,60,"2023-02-21","OUI","05",943267.62,6541056.54,6.13987,45.92567
"74010","64446","GRAND ANNECY","338","PI",100,"100","1986-01-01","ALLEE DU PERTHUIS",6,4.3,60,"2023-02-21","OUI","05",943364.04,6541109.67,6.14114,45.92611
"74010","64443","GRAND ANNECY","339","PI",100,"100","1971-01-01","RUE JEAN BAUD",11.8,7.5,60,"2023-02-22","OUI","01",943186.27,6541102.7,6.13884,45.92611
"74010","6282511","GRAND ANNECY","339BIS","PI",100,"125","2021-09-30","RUE JEAN BAUD",12.7,10.1,60,"2023-02-22","OUI","01",943128.56,6541327.33,6.13821,45.92815
"74010","64442","GRAND ANNECY","340","PI",100,"100",NULL,"RUE JEAN BAUD",12.3,8.2,60,"2023-02-21","OUI","01",943179.41,6541287.84,6.13885,45.92778
"74010","75174","GRAND ANNECY","340BIS","PI",100,NULL,"1997-01-01","ALLEE DU PRE DU CHENE",12.5,8.2,60,"2023-02-21","OUI","05",943278.38,6541570.93,6.14027,45.93029
"74010","79143","GRAND ANNECY","340TER","PI",100,"100","2010-09-14","ROUTE DES ARGOS",4.8,3.5,60,"2023-02-22","OUI","01",943490.62,6541812.42,6.14313,45.93239
"74010","65176","GRAND ANNECY","341","PI",100,"100","1975-01-01","ROUTE DES ARGOS",4.8,2.9,60,"2023-02-22","OUI","05",943570.54,6541923.39,6.14422,45.93336
"74010","6281609","GRAND ANNECY","341BIS","PI",100,"125","2018-07-03","ALLEE DE LA BELLE ETOILE",12.4,8.7,60,"2023-02-22","OUI","01",943401.94,6541706.91,6.14193,45.93147
"74010","65175","GRAND ANNECY","342","PI",100,"100","1975-01-01","ROUTE DES ARGOS",8.3,5,60,"2023-02-22","OUI","05",943858.22,6542236.42,6.14809,45.93607
"74010","64439","GRAND ANNECY","343","PI",100,"125",NULL,"CHEMIN PLATTON",11.9,10.1,60,"2023-02-22","OUI","05",943162.7,6541065.94,6.13852,45.92579
"74010","64447","GRAND ANNECY","344","PI",100,"125","2022-11-01","CHEMIN DU NANT",6.9,5.4,60,"2023-02-22","OUI","01",943282.63,6540818.56,6.13994,45.92352
"74010","79141","GRAND ANNECY","345","PI",100,"100","1986-01-01","RUE DU COMMANDANT RATEL",7.9,6.3,60,"2023-02-22","OUI","01",943163.63,6540855.44,6.13842,45.9239
"74010","64441","GRAND ANNECY","346","PI",100,"100","1968-01-01","ALLEE DES CEDRES",7.1,6.2,60,"2023-02-22","OUI","01",943142.72,6540924.61,6.13819,45.92453
"74010","107278","GRAND ANNECY","346BIS","PI",100,"125","2013-07-17","ALLEE DES HORTENSIAS",7.9,6.2,60,"2023-02-28","OUI","05",943071.83,6540974.78,6.1373,45.925
"74010","75175","GRAND ANNECY","347","PI",100,"100","1982-01-01","RUE DU QUECHAT",8.8,6.8,60,"2023-02-28","OUI","05",943495.23,6541277.8,6.14291,45.92758
"74010","64448","GRAND ANNECY","348","PI",100,"100","1985-01-01","CHEMIN DU PESSAY",10.7,8.3,60,"2023-02-28","OUI","05",943419.48,6541240.75,6.14192,45.92727
"74010","64422","GRAND ANNECY","348BIS","PI",100,"100","1995-01-01","CHEMIN DES AVELAINES",9.3,7.2,60,"2021-08-03","OUI","05",943763.61,6541418.53,6.14645,45.92875
"74010","83046","GRAND ANNECY","349","PI",100,"100","1966-01-01","AVENUE DES CARRES",6.6,5.9,60,"2023-02-21","OUI","01",943412.23,6539562.07,6.14096,45.91217
"74010","65099","GRAND ANNECY","350","PI",100,"100","2006-03-01","AVENUE DES CARRES",6.2,5.7,60,"2015-05-20","OUI","05",943588.77,6539703.7,6.14331,45.91338
"74010","65259","GRAND ANNECY","351","PI",100,"100","2022-02-22","AVENUE DES CARRES",6.3,5.7,60,"2023-01-30","OUI","01",943700.35,6539821.57,6.14481,45.9144
"74010","65265","GRAND ANNECY","352","PI",100,"100",NULL,"RUE JEAN MERMOZ",6.1,5,60,"2023-01-30","OUI","01",943865.17,6539986.61,6.14702,45.91583
"74010","65262","GRAND ANNECY","352BIS","PI",100,"100","1989-01-01","ALLEE JEAN MONNET",6.2,5.8,60,"2023-01-30","OUI","05",943736.5,6539968.47,6.14535,45.91571
"74010","79932","GRAND ANNECY","353","PI",100,"125","2012-04-17","RUE JEAN MERMOZ",3.2,2.2,60,"2023-01-30","OUI","01",943625.3,6540250.53,6.14406,45.91829
"74010","64421","GRAND ANNECY","354","PI",100,"100","1973-01-01","RUE DU PRE DE LA DANSE",8.5,7.6,60,"2023-01-30","OUI","05",943625.76,6540362.56,6.14413,45.9193
"74010","64418","GRAND ANNECY","355","PI",100,"100",NULL,"RUE ANTOINE DE SAINT EXUPERY",8.8,7.7,60,"2023-01-30","OUI","05",943449.75,6540386.2,6.14187,45.91957
"74010","64440","GRAND ANNECY","356","PI",100,"100","1983-01-01","RUE ANTOINE DE SAINT EXUPERY",8.7,7.4,60,"2023-02-28","OUI","05",943080.56,6540692.13,6.13727,45.92246
"74010","79767","GRAND ANNECY","356BIS","PI",100,"125","2009-05-12","RUE ANTOINE DE SAINT EXUPERY",9.3,8.1,60,"2023-02-28","OUI","05",943030.26,6540579.72,6.13656,45.92146
"74010","80116","GRAND ANNECY","357","PI",100,"100",NULL,"RUE ANTOINE DE SAINT EXUPERY",8,7.1,60,"2017-04-11","OUI","01",943134.93,6540646.01,6.13794,45.92202
"74010","64445","GRAND ANNECY","358","PI",100,"100","1984-01-01","ALLEE BLERIOT",8.4,7,60,"2023-02-28","OUI","05",943234.46,6540516.63,6.13916,45.92082
"74010","81519","GRAND ANNECY","359","PI",100,"100",NULL,"ROUTE DE PRINGY",8.7,7.7,60,"2023-02-28","OUI","05",943009.16,6540818.58,6.13641,45.92362
"74010","98649","GRAND ANNECY","360","PI",100,"100","1967-01-01","ROUTE DE PRINGY",8.8,7.3,60,"2023-02-28","OUI","05",942890.81,6540922.75,6.13494,45.9246
"74010","64432","GRAND ANNECY","363","PI",100,"125","1981-01-01","ROUTE DE PRINGY",8.3,7.2,60,"2023-02-28","OUI","01",942679.45,6541063.08,6.13229,45.92594
"74010","79933","GRAND ANNECY","364","PI",100,"100","2007-09-11","ROUTE DE PRINGY",8.6,7.2,60,"2023-02-28","OUI","05",942773.03,6540992.98,6.13346,45.92527
"74010","64431","GRAND ANNECY","365","PI",100,"125",NULL,"ROUTE DE PRINGY",9,7.5,60,"2023-02-28","OUI","01",942589.23,6541149.54,6.13117,45.92675
"74010","80109","GRAND ANNECY","365BIS","PI",100,"100",NULL,"ROUTE DE PRINGY",3.6,3.1,60,"2023-03-01","OUI","05",942380.72,6541220.85,6.12851,45.92746
"74010","94144","GRAND ANNECY","365QTER","PI",100,"125","2012-04-12","ALLEE DU PRESSOIR",3.3,2.3,60,"2023-03-01","OUI","01",942457.29,6541267.23,6.12953,45.92785
"74010","82672","GRAND ANNECY","365TER","PI",100,"110","2004-11-22","ROUTE DE PRINGY",3.9,2.6,60,"2023-03-01","OUI","01",942244.98,6541297.03,6.1268,45.9282
"74010","64430","GRAND ANNECY","366","PI",100,"100",NULL,"CHEMIN DU PIOU",8.2,5.4,60,"2023-03-29","OUI","05",942552.02,6541413.69,6.13082,45.92914
"74010","75176","GRAND ANNECY","366BIS","PI",100,NULL,"2000-01-01","IMPASSE DES BATY",9,7.2,60,"2023-03-29","OUI","05",942614.49,6541210.64,6.13152,45.92729
"74010","63695","GRAND ANNECY","366QTER","PI",100,"125","2008-02-05","ALLEE DU PRESSOIR",3.1,2.5,60,"2023-03-01","OUI","05",942397.86,6541321.37,6.12879,45.92836
"74010","63509","GRAND ANNECY","366TER","PI",100,"125","2007-07-30","MANOIR (ALLEE DU)",3.6,3.1,60,"2023-03-01","OUI","05",942311.56,6541320.39,6.12767,45.92838
"74010","75173","GRAND ANNECY","367","PI",100,"100","1969-01-01","ROUTE DU PERIMETRE",5.8,4.2,60,"2023-04-04","OUI","05",942312.86,6540926.2,6.12749,45.92484
"74010","64375","GRAND ANNECY","368QTER","PI",100,"125",NULL,"RUE DU PONT ROMAIN",5.7,4.2,600,"2023-03-01","OUI","05",942268.85,6541196.75,6.12706,45.92729
"74010","75171","GRAND ANNECY","368TER","PI",100,"100","1996-01-01","RUE DU PONT ROMAIN",5.6,4.1,60,"2023-03-01","OUI","05",942367.71,6541022.78,6.12825,45.92569
"74010","75172","GRAND ANNECY","369","PI",100,"100","1980-01-01","ALLEE DU COTEAU",4.6,3.2,60,"2019-09-12","OUI","05",942381.56,6541144.44,6.12849,45.92678
"74010","64373","GRAND ANNECY","369BIS","PI",100,"100","2011-12-15","CHEMIN DES CARRIERES",7.1,6.6,60,"2023-04-04","OUI","01",941799.48,6541071.37,6.12094,45.92633
"74010","80925","GRAND ANNECY","370","PI",100,"100",NULL,"CHEMIN DU GENIE MILITAIRE",6.2,1,42,"2023-04-04","OUI","01",941887.76,6540812.08,6.12195,45.92396
"74010","6282023","GRAND ANNECY","370BIS","PI",100,"125","2019-08-12","CHEMIN DE VIRE MOULIN",5.8,5.4,60,"2023-04-04","OUI","01",941983.55,6541041.44,6.1233,45.92599
"74010","6282163","GRAND ANNECY","370QTER","PI",100,"125","2019-01-01","CHEMIN DES CARRIERES",6.2,5.5,60,"2023-04-04","OUI","01",941931.0,6541000.77,6.1226,45.92564
"74010","6281972","GRAND ANNECY","370TER","PI",100,"125","2019-08-12","CHEMIN DE VIRE MOULIN",6.3,5.4,60,"2023-04-04","OUI","01",941948.24,6541073.04,6.12286,45.92629
"74010","6281608","GRAND ANNECY","371","PI",100,"125","2017-08-21","RUE DE LA MINOTERIE",7,5.6,60,"2023-04-04","OUI","01",942067.05,6541648.23,6.12469,45.93142
"74010","79142","GRAND ANNECY","371BIS","PI",100,"100","1991-01-01","CHEMIN DES CARRIERES",6,1.2,60,"2023-04-04","OUI","05",941809.68,6540931.95,6.121,45.92507
"74010","6281619","GRAND ANNECY","371QTER","PI",100,"125","2017-05-29","RUE DE LA MINOTERIE",NULL,NULL,NULL,NULL,"OUI","05",942135.08,6541642.0,6.12556,45.93134
"74010","81450","GRAND ANNECY","371TER","PI",100,"110","2008-04-01"," ",6.2,5.4,60,"2023-04-04","OUI","05",941945.43,6541495.5,6.12304,45.93009
"74010","64433","GRAND ANNECY","372","PI",100,"100",NULL,"IMPASSE DES TABLETTES",3.7,2,60,"2023-04-03","OUI","05",942618.04,6540922.0,6.13142,45.92469
"74010","6281820","GRAND ANNECY","372BIS","PI",100,"125","2019-04-28","IMPASSE DES TABLETTES",4.7,3.5,60,"2023-04-03","OUI","01",942538.89,6540853.71,6.13037,45.9241
"74010","64434","GRAND ANNECY","373","PI",100,"100",NULL,"ROUTE DU PERIMETRE",5.6,2.75,60,"2024-04-04","OUI","01",942559.53,6540785.72,6.1306,45.92348
"74010","63827","GRAND ANNECY","374","PI",100,"100","1967-01-01","RUE DES MARTYRS DE LA DEPORTATION",11.2,8.9,60,"2017-05-05","OUI","05",942824.53,6540586.21,6.13391,45.92159
"74010","64438","GRAND ANNECY","375","PI",100,NULL,"1979-01-01","ALLEE BONNE BRISE",10,8.1,60,"2023-04-03","OUI","05",942918.86,6540583.34,6.13513,45.92153
"74010","79935","GRAND ANNECY","376","PI",100,"100","1975-01-01","ALLEE PAUL PATOURAUX",11.2,7.6,60,"2023-04-03","OUI","05",942832.02,6540696.49,6.13407,45.92258
"74010","64178","GRAND ANNECY","376BIS","PI",100,"100","1989-01-01","MONTEE DE NOVEL",5.2,4.6,60,"2023-04-03","OUI","01",942990.27,6540324.37,6.13592,45.91918
"74010","79706","GRAND ANNECY","377","PI",100,"100","1972-01-01","MONTEE DE NOVEL",4.4,3.8,60,"2023-04-03","OUI","05",943068.7,6540345.93,6.13694,45.91935
"74010","64507","GRAND ANNECY","378","PI",100,"100","1972-01-01","MONTEE DE NOVEL",2.5,2.1,60,"2023-04-03","OUI","05",943321.84,6540334.65,6.14019,45.91915
"74010","64359","GRAND ANNECY","379","PI",100,"100","1997-01-01","CHEMIN DU JOULY",5.3,4.4,60,"2023-04-03","OUI","01",943162.44,6540240.92,6.13809,45.91837
"74010","81145","GRAND ANNECY","380","PI",100,"100","1983-01-01","CHEMIN DU JOULY",5,4.4,60,"2023-04-03","OUI","05",943216.82,6540230.88,6.13879,45.91826
"74010","64362","GRAND ANNECY","381","PI",100,"100","1983-01-01","RUE DES FONDEURS PACCARD",5.8,4.5,60,"2023-03-31","OUI","05",943318.36,6540179.76,6.14007,45.91776
"74010","64360","GRAND ANNECY","382","PI",100,"100","1965-01-01","ALLEE DU CHANT DE L HEURE",6.2,4.3,60,"2023-03-31","OUI","05",943269.91,6540147.6,6.13943,45.91749
"74010","64363","GRAND ANNECY","383","PI",100,"100","1972-01-01","CHEMIN DE L ABBAYE",6.1,5,60,"2023-01-30","OUI","05",943379.82,6540066.74,6.1408,45.91672
"74010","65101","GRAND ANNECY","384","PI",100,"100","1973-01-01","RUE DE L ABBATIALE",6.2,4.8,60,"2023-01-30","OUI","01",943570.12,6540062.09,6.14326,45.91661
"74010","64361","GRAND ANNECY","384BIS","PI",100,NULL,"1991-01-01","CHEMIN DE L ABBAYE",5.9,5.6,60,"2023-01-30","OUI","05",943251.12,6540016.78,6.13912,45.91632
"74010","63828","GRAND ANNECY","385","PI",100,NULL,"1972-01-01","CHEMIN DE LA COLLINE",6.4,4.7,60,"2023-03-31","OUI","05",943089.77,6539998.54,6.13703,45.91621
"74010","63579","GRAND ANNECY","385BIS","PI",100,"100","2003-11-13","CHEMIN DES CLOCHES",6.1,5.8,60,"2023-03-07","OUI","01",943243.95,6539811.04,6.13892,45.91447
"74010","65041","GRAND ANNECY","386","PI",100,"100","1970-01-01","RUE DES CARILLONS",6.2,5.7,60,"2023-03-07","OUI","01",943411.39,6539822.48,6.14109,45.91451
"74010","65102","GRAND ANNECY","388","PI",100,"100","1990-01-01","JEAN MONNET (RUE)",6.3,5.5,60,"2023-03-07","OUI","01",943619.1,6539848.59,6.14378,45.91467
"74010","65260","GRAND ANNECY","389","PI",100,"100","2013-11-07","AVENUE DES CARRES",6.3,5.4,60,"2023-03-07","OUI","05",943754.45,6539807.41,6.1455,45.91425
"74010","80257","GRAND ANNECY","390","PI",100,"125","2007-05-23","AVENUE DES CARRES",6.2,5.3,60,"2023-03-07","OUI","05",943829.44,6539758.78,6.14644,45.91379
"74010","65258","GRAND ANNECY","391","PI",100,"100","1973-01-01","CLOS DU BUISSON",6.2,5.6,60,"2023-03-07","OUI","05",943703.77,6539716.39,6.1448,45.91345
"74010","82814","GRAND ANNECY","392","PI",100,"100",NULL,"CLOS DU BUISSON",6.1,5.5,60,"2023-03-07","OUI","05",943647.72,6539611.8,6.14402,45.91253
"74010","65264","GRAND ANNECY","393","PI",100,"100",NULL,"CLOS DU BUISSON",6.4,5.5,60,"2023-03-07","OUI","01",943714.13,6539466.18,6.14481,45.9112
"74010","65263","GRAND ANNECY","394","PI",100,"100","1971-01-01","CLOS DU BUISSON",6.3,5.3,60,"2023-03-07","OUI","05",943790.61,6539497.74,6.14581,45.91145
"74010","65100","GRAND ANNECY","395","PI",80,"80","1970-01-01","PASSAGE DU VERT PRE",6.4,4.2,60,"2023-03-06","OUI","05",943544.52,6539459.02,6.14262,45.91119
"74010","79936","GRAND ANNECY","396","PI",100,"100","1969-01-01","RUE DES CONTAMINES",6.3,5.7,60,"2023-03-06","OUI","05",943546.9,6539545.53,6.14269,45.91197
"74010","65261","GRAND ANNECY","397","PI",100,"125","1966-01-01","RUE DES POMMARIES",6.4,5.9,60,"2023-03-06","OUI","01",943655.82,6539316.66,6.14398,45.90987
"74010","6282648","GRAND ANNECY","397BIS","PI",100,"125","2021-10-05","RUE DES POMMARIES",6.4,5.9,60,"2023-03-06","OUI","01",943622.32,6539342.1,6.14356,45.91011
"74010","65266","GRAND ANNECY","398","PI",100,"110","1966-01-01","RUE DES POMMARIES",6.7,5.9,60,"2023-03-06","OUI","01",943867.76,6539507.29,6.14681,45.91151
"74010","65267","GRAND ANNECY","399","PI",100,"125","2005-12-01","RUE DES COLS VERTS",6.6,5.9,60,"2023-03-06","OUI","01",943771.37,6539400.09,6.14551,45.91058
"74010","107279","GRAND ANNECY","399BIS","PI",100,"100","2003-02-21","RUE DES COLS VERTS",6.1,5.6,60,"2017-05-11","OUI","05",943928.09,6539426.94,6.14754,45.91077
"74010","65268","GRAND ANNECY","400","PI",100,"100","1968-01-01","RUE DES COLS VERTS",6.5,6,60,"2023-03-06","OUI","05",943924.44,6539347.79,6.14746,45.91006
"74010","65324","GRAND ANNECY","401","PI",100,"100",NULL,"RUE DES CHAMPS",6.7,6.1,60,"2023-03-06","OUI","05",943936.37,6539551.68,6.14771,45.91189
"74010","80287","GRAND ANNECY","402","PI",100,"100","2006-12-01","RUE DES CHAMPS",6.5,5.9,60,"2023-03-06","OUI","05",943955.79,6539675.63,6.14803,45.913
"74010","65327","GRAND ANNECY","403","PI",100,"100","1966-01-01","IMPASSE DES VERGERS",6.3,5.7,60,"2023-03-06","OUI","01",944031.72,6539681.99,6.14901,45.91303
